"","year","month","monthYear","state","CharacteristicName","hasStateReg","firstRegYear","currentRegYear","USDARegion","avgValue"
"11654",2021,2,Feb 2021,"WI","Nitrite",FALSE,NA,NA,"Lake States",0.0262941176470588
"11655",2021,3,Mar 2021,"AL","Nitrate",TRUE,2015,2015,"Southeast",1.4076
"11656",2021,3,Mar 2021,"AR","Nitrate",FALSE,NA,NA,"Delta States",1.10051785714286
"11657",2021,3,Mar 2021,"AZ","Nitrate",FALSE,1972,2023,"Mountain",0.1285
"11658",2021,3,Mar 2021,"AZ","Nitrite",FALSE,1972,2023,"Mountain",NA
"11659",2021,3,Mar 2021,"AZ","Nitrogen",FALSE,1972,2023,"Mountain",0.5265
"11660",2021,3,Mar 2021,"CA","Nitrogen",TRUE,1918,2018,"Pacific",3.01782608695652
"11661",2021,3,Mar 2021,"GA","Nitrogen",TRUE,2012,2012,"Southeast",0.328
"11662",2021,3,Mar 2021,"IA","Nitrate",FALSE,NA,NA,"Corn Belt",1.39473684210526
"11663",2021,3,Mar 2021,"IA","Nitrite",FALSE,NA,NA,"Corn Belt",0.00394736842105263
"11664",2021,3,Mar 2021,"ID","Nitrogen",TRUE,1988,2023,"Mountain",1.103
"11665",2021,3,Mar 2021,"LA","Nitrate",FALSE,NA,NA,"Delta States",0.173333333333333
"11666",2021,3,Mar 2021,"LA","Nitrite",FALSE,NA,NA,"Delta States",0.026
"11667",2021,3,Mar 2021,"MA","Nitrogen",TRUE,2007,2007,"Northeast",1.2248
"11668",2021,3,Mar 2021,"MD","Nitrogen",TRUE,2002,2016,"Northeast",7.0065
"11669",2021,3,Mar 2021,"MO","Nitrogen",FALSE,NA,NA,"Corn Belt",1.461
"11670",2021,3,Mar 2021,"NC","Nitrogen",TRUE,2011,2011,"Appalachian",0.83
"11671",2021,3,Mar 2021,"NY","Nitrogen",FALSE,NA,NA,"Northeast",0.738666666666667
"11672",2021,3,Mar 2021,"OK","Nitrogen",TRUE,2012,2012,"Southern Plains",2.61857142857143
"11673",2021,3,Mar 2021,"OR","Nitrogen",TRUE,1992,2021,"Pacific",1.7710625
"11674",2021,3,Mar 2021,"PA","Nitrogen",TRUE,1975,2012,"Northeast",2.0787425
"11675",2021,3,Mar 2021,"SC","Nitrate",FALSE,NA,NA,"Southeast",0.633225806451613
"11676",2021,3,Mar 2021,"SC","Nitrite",FALSE,NA,NA,"Southeast",NA
"11677",2021,3,Mar 2021,"SC","Nitrogen",FALSE,NA,NA,"Southeast",0.738016348773842
"11678",2021,3,Mar 2021,"TN","Nitrate",FALSE,NA,NA,"Appalachian",0.662444444444444
"11679",2021,3,Mar 2021,"TN","Nitrite",FALSE,NA,NA,"Appalachian",0.0198454545454545
"11680",2021,3,Mar 2021,"TX","Nitrogen",TRUE,1997,2009,"Southern Plains",1.69365384615385
"11681",2021,3,Mar 2021,"UT","Nitrogen",TRUE,2006,2022,"Mountain",2.36431481481481
"11682",2021,3,Mar 2021,"VA","Nitrogen",TRUE,2008,2022,"Appalachian",1.80951388888889
"11683",2021,3,Mar 2021,"VT","Nitrate",FALSE,NA,NA,"Northeast",0.100611111111111
"11684",2021,3,Mar 2021,"VT","Nitrogen",FALSE,NA,NA,"Northeast",1.44727272727273
"11685",2021,3,Mar 2021,"WI","Nitrate",FALSE,NA,NA,"Lake States",0.984533333333333
"11686",2021,3,Mar 2021,"WI","Nitrite",FALSE,NA,NA,"Lake States",0.02
"11687",2021,3,Mar 2021,"WV","Nitrate",FALSE,NA,NA,"Appalachian",0.77
"11688",2021,3,Mar 2021,"WV","Nitrogen",FALSE,NA,NA,"Appalachian",1.09
"11689",2021,4,Apr 2021,"AL","Nitrate",TRUE,2015,2015,"Southeast",0.511615384615385
"11690",2021,4,Apr 2021,"AR","Nitrate",FALSE,NA,NA,"Delta States",1.06059701492537
"11691",2021,4,Apr 2021,"AZ","Nitrogen",FALSE,1972,2023,"Mountain",1.75
"11692",2021,4,Apr 2021,"CA","Nitrogen",TRUE,1918,2018,"Pacific",3.99628571428571
"11693",2021,4,Apr 2021,"CO","Nitrogen",TRUE,2015,2015,"Mountain",0.18
"11694",2021,4,Apr 2021,"GA","Nitrogen",TRUE,2012,2012,"Southeast",0.37
"11695",2021,4,Apr 2021,"IA","Nitrate",FALSE,NA,NA,"Corn Belt",1.82644628099174
"11696",2021,4,Apr 2021,"IA","Nitrite",FALSE,NA,NA,"Corn Belt",0.00991735537190083
"11697",2021,4,Apr 2021,"ID","Nitrogen",TRUE,1988,2023,"Mountain",0.862333333333333
"11698",2021,4,Apr 2021,"LA","Nitrogen",FALSE,NA,NA,"Delta States",1
"11699",2021,4,Apr 2021,"MD","Nitrogen",TRUE,2002,2016,"Northeast",7.007
"11700",2021,4,Apr 2021,"MI","Nitrate",FALSE,NA,NA,"Lake States",6.23333333333333
"11701",2021,4,Apr 2021,"MI","Nitrogen",FALSE,NA,NA,"Lake States",1.94991666666667
"11702",2021,4,Apr 2021,"MN","Nitrogen",TRUE,2010,2010,"Lake States",0.939745454545455
"11703",2021,4,Apr 2021,"MO","Nitrogen",FALSE,NA,NA,"Corn Belt",0.774651162790698
"11704",2021,4,Apr 2021,"MS","Nitrate",FALSE,NA,NA,"Delta States",0.415555555555556
"11705",2021,4,Apr 2021,"NC","Nitrogen",TRUE,2011,2011,"Appalachian",0.12
"11706",2021,4,Apr 2021,"ND","Nitrite",FALSE,NA,NA,"Northern Plains",0.00214
"11707",2021,4,Apr 2021,"NV","Nitrogen",TRUE,2004,2022,"Mountain",0.3425
"11708",2021,4,Apr 2021,"NY","Nitrogen",FALSE,NA,NA,"Northeast",0.683225806451613
"11709",2021,4,Apr 2021,"OK","Nitrogen",TRUE,2012,2012,"Southern Plains",1.34727272727273
"11710",2021,4,Apr 2021,"OR","Nitrogen",TRUE,1992,2021,"Pacific",1.09126315789474
"11711",2021,4,Apr 2021,"PA","Nitrogen",TRUE,1975,2012,"Northeast",1.77501173020528
"11712",2021,4,Apr 2021,"SC","Nitrate",FALSE,NA,NA,"Southeast",0.630769230769231
"11713",2021,4,Apr 2021,"SC","Nitrite",FALSE,NA,NA,"Southeast",0.25
"11714",2021,4,Apr 2021,"SC","Nitrogen",FALSE,NA,NA,"Southeast",0.751635883905013
"11715",2021,4,Apr 2021,"TN","Nitrate",FALSE,NA,NA,"Appalachian",0.472978571428571
"11716",2021,4,Apr 2021,"TN","Nitrite",FALSE,NA,NA,"Appalachian",0.0373875
"11717",2021,4,Apr 2021,"TX","Nitrogen",TRUE,1997,2009,"Southern Plains",2.00991304347826
"11718",2021,4,Apr 2021,"UT","Nitrogen",TRUE,2006,2022,"Mountain",2.22894382022472
"11719",2021,4,Apr 2021,"VA","Nitrogen",TRUE,2008,2022,"Appalachian",1.60271428571429
"11720",2021,4,Apr 2021,"VT","Nitrate",FALSE,NA,NA,"Northeast",0.102136363636364
"11721",2021,4,Apr 2021,"VT","Nitrogen",FALSE,NA,NA,"Northeast",0.436617100371747
"11722",2021,4,Apr 2021,"WA","Nitrogen",TRUE,2018,2018,"Pacific",0.254938704
"11723",2021,4,Apr 2021,"WI","Nitrate",FALSE,NA,NA,"Lake States",0.56119696969697
"11724",2021,4,Apr 2021,"WI","Nitrite",FALSE,NA,NA,"Lake States",0.0194981818181818
"11725",2021,4,Apr 2021,"WV","Nitrate",FALSE,NA,NA,"Appalachian",0.63
"11726",2021,4,Apr 2021,"WV","Nitrogen",FALSE,NA,NA,"Appalachian",0.81
"11727",2021,5,May 2021,"AK","Nitrate",FALSE,NA,NA,NA,0.21
"11728",2021,5,May 2021,"AL","Nitrate",TRUE,2015,2015,"Southeast",0.1285
"11729",2021,5,May 2021,"AR","Nitrate",FALSE,NA,NA,"Delta States",1.13746153846154
"11730",2021,5,May 2021,"AZ","Nitrate",FALSE,1972,2023,"Mountain",2.0125
"11731",2021,5,May 2021,"AZ","Nitrite",FALSE,1972,2023,"Mountain",1.3
"11732",2021,5,May 2021,"CA","Nitrogen",TRUE,1918,2018,"Pacific",3.75725
"11733",2021,5,May 2021,"GA","Nitrogen",TRUE,2012,2012,"Southeast",0.478333333333333
"11734",2021,5,May 2021,"IA","Nitrate",FALSE,NA,NA,"Corn Belt",1.84375
"11735",2021,5,May 2021,"IA","Nitrite",FALSE,NA,NA,"Corn Belt",0.0365030674846626
"11736",2021,5,May 2021,"ID","Nitrogen",TRUE,1988,2023,"Mountain",0.326008469269231
"11737",2021,5,May 2021,"KS","Nitrate",FALSE,NA,NA,"Northern Plains",0.161146428571429
"11738",2021,5,May 2021,"KS","Nitrite",FALSE,NA,NA,"Northern Plains",0.465935714285714
"11739",2021,5,May 2021,"LA","Nitrate",FALSE,NA,NA,"Delta States",0.1122
"11740",2021,5,May 2021,"LA","Nitrogen",FALSE,NA,NA,"Delta States",1.6
"11741",2021,5,May 2021,"MD","Nitrogen",TRUE,2002,2016,"Northeast",7.21875
"11742",2021,5,May 2021,"MI","Nitrate",FALSE,NA,NA,"Lake States",0.1834
"11743",2021,5,May 2021,"MI","Nitrite",FALSE,NA,NA,"Lake States",0.0425
"11744",2021,5,May 2021,"MI","Nitrogen",FALSE,NA,NA,"Lake States",0.4945
"11745",2021,5,May 2021,"MN","Nitrogen",TRUE,2010,2010,"Lake States",0.883555555555556
"11746",2021,5,May 2021,"MO","Nitrogen",FALSE,NA,NA,"Corn Belt",1.1454347826087
"11747",2021,5,May 2021,"MT","Nitrogen",TRUE,1983,2018,"Mountain",0.555433032142857
"11748",2021,5,May 2021,"NC","Nitrogen",TRUE,2011,2011,"Appalachian",0.79
"11749",2021,5,May 2021,"NY","Nitrogen",FALSE,NA,NA,"Northeast",0.439565217391304
"11750",2021,5,May 2021,"OK","Nitrogen",TRUE,2012,2012,"Southern Plains",1.80766666666667
"11751",2021,5,May 2021,"OR","Nitrogen",TRUE,1992,2021,"Pacific",1.04564285714286
"11752",2021,5,May 2021,"PA","Nitrogen",TRUE,1975,2012,"Northeast",1.61967123287671
"11753",2021,5,May 2021,"SC","Nitrate",FALSE,NA,NA,"Southeast",0.248333333333333
"11754",2021,5,May 2021,"SC","Nitrogen",FALSE,NA,NA,"Southeast",0.894222222222222
"11755",2021,5,May 2021,"SD","Nitrate",FALSE,NA,NA,"Northern Plains",0.6027
"11756",2021,5,May 2021,"SD","Nitrite",FALSE,NA,NA,"Northern Plains",0.0211111111111111
"11757",2021,5,May 2021,"TN","Nitrate",FALSE,NA,NA,"Appalachian",0.527882352941176
"11758",2021,5,May 2021,"TN","Nitrite",FALSE,NA,NA,"Appalachian",0.0465
"11759",2021,5,May 2021,"TX","Nitrogen",TRUE,1997,2009,"Southern Plains",1.76977168949772
"11760",2021,5,May 2021,"UT","Nitrogen",TRUE,2006,2022,"Mountain",1.60406085192698
"11761",2021,5,May 2021,"VA","Nitrogen",TRUE,2008,2022,"Appalachian",1.56604026845638
"11762",2021,5,May 2021,"VT","Nitrate",FALSE,NA,NA,"Northeast",0.1176
"11763",2021,5,May 2021,"VT","Nitrogen",FALSE,NA,NA,"Northeast",0.632954091816367
"11764",2021,5,May 2021,"WA","Nitrogen",TRUE,2018,2018,"Pacific",0.242687480818182
"11765",2021,5,May 2021,"WI","Nitrate",FALSE,NA,NA,"Lake States",0.554848484848485
"11766",2021,5,May 2021,"WI","Nitrite",FALSE,NA,NA,"Lake States",0.0393714285714286
"11767",2021,5,May 2021,"WY","Nitrate",TRUE,2018,2018,"Mountain",0.24
"11768",2021,6,Jun 2021,"AK","Nitrate",FALSE,NA,NA,NA,0.282
"11769",2021,6,Jun 2021,"AL","Nitrate",TRUE,2015,2015,"Southeast",0.180666666666667
"11770",2021,6,Jun 2021,"AR","Nitrate",FALSE,NA,NA,"Delta States",1.4564
"11771",2021,6,Jun 2021,"AZ","Nitrate",FALSE,1972,2023,"Mountain",0.245
"11772",2021,6,Jun 2021,"AZ","Nitrite",FALSE,1972,2023,"Mountain",NA
"11773",2021,6,Jun 2021,"AZ","Nitrogen",FALSE,1972,2023,"Mountain",0.976818181818182
"11774",2021,6,Jun 2021,"CA","Nitrogen",TRUE,1918,2018,"Pacific",1.19772972972973
"11775",2021,6,Jun 2021,"CO","Nitrogen",TRUE,2015,2015,"Mountain",0.335
"11776",2021,6,Jun 2021,"CT","Nitrate",FALSE,NA,NA,"Northeast",0.461176470588235
"11777",2021,6,Jun 2021,"DE","Nitrogen",TRUE,1975,2014,"Northeast",7.76266666666667
"11778",2021,6,Jun 2021,"GA","Nitrogen",TRUE,2012,2012,"Southeast",0.553333333333333
"11779",2021,6,Jun 2021,"IA","Nitrate",FALSE,NA,NA,"Corn Belt",1.752
"11780",2021,6,Jun 2021,"IA","Nitrite",FALSE,NA,NA,"Corn Belt",0.0808
"11781",2021,6,Jun 2021,"ID","Nitrogen",TRUE,1988,2023,"Mountain",0.333343764333333
"11782",2021,6,Jun 2021,"KY","Nitrate",FALSE,NA,NA,"Appalachian",0.6245
"11783",2021,6,Jun 2021,"KY","Nitrite",FALSE,NA,NA,"Appalachian",0.017
"11784",2021,6,Jun 2021,"LA","Nitrogen",FALSE,NA,NA,"Delta States",1.2
"11785",2021,6,Jun 2021,"MA","Nitrogen",TRUE,2007,2007,"Northeast",1.45758333333333
"11786",2021,6,Jun 2021,"MD","Nitrogen",TRUE,2002,2016,"Northeast",6.8875
"11787",2021,6,Jun 2021,"MI","Nitrate",FALSE,NA,NA,"Lake States",0.319470588235294
"11788",2021,6,Jun 2021,"MI","Nitrite",FALSE,NA,NA,"Lake States",0.02
"11789",2021,6,Jun 2021,"MI","Nitrogen",FALSE,NA,NA,"Lake States",0.398933333333333
"11790",2021,6,Jun 2021,"MN","Nitrogen",TRUE,2010,2010,"Lake States",0.784259259259259
"11791",2021,6,Jun 2021,"MO","Nitrogen",FALSE,NA,NA,"Corn Belt",1.03432835820896
"11792",2021,6,Jun 2021,"MT","Nitrogen",TRUE,1983,2018,"Mountain",0.337167214794118
"11793",2021,6,Jun 2021,"NC","Nitrogen",TRUE,2011,2011,"Appalachian",1.09333333333333
"11794",2021,6,Jun 2021,"ND","Nitrite",FALSE,NA,NA,"Northern Plains",0.0235966666666667
"11795",2021,6,Jun 2021,"NV","Nitrogen",TRUE,2004,2022,"Mountain",0.283333333333333
"11796",2021,6,Jun 2021,"NY","Nitrogen",FALSE,NA,NA,"Northeast",0.555333333333333
"11797",2021,6,Jun 2021,"OK","Nitrogen",TRUE,2012,2012,"Southern Plains",1.15444444444444
"11798",2021,6,Jun 2021,"OR","Nitrogen",TRUE,1992,2021,"Pacific",1.03673913043478
"11799",2021,6,Jun 2021,"PA","Nitrogen",TRUE,1975,2012,"Northeast",1.87483177570093
"11800",2021,6,Jun 2021,"SC","Nitrate",FALSE,NA,NA,"Southeast",0.228
"11801",2021,6,Jun 2021,"SC","Nitrogen",FALSE,NA,NA,"Southeast",0.832321329639889
"11802",2021,6,Jun 2021,"SD","Nitrate",FALSE,NA,NA,"Northern Plains",1.02783333333333
"11803",2021,6,Jun 2021,"SD","Nitrite",FALSE,NA,NA,"Northern Plains",0.0466666666666667
"11804",2021,6,Jun 2021,"TN","Nitrate",FALSE,NA,NA,"Appalachian",0.591105263157895
"11805",2021,6,Jun 2021,"TN","Nitrite",FALSE,NA,NA,"Appalachian",0.0260071428571429
"11806",2021,6,Jun 2021,"TX","Nitrogen",TRUE,1997,2009,"Southern Plains",1.71356329113924
"11807",2021,6,Jun 2021,"UT","Nitrogen",TRUE,2006,2022,"Mountain",1.73553323903819
"11808",2021,6,Jun 2021,"VA","Nitrogen",TRUE,2008,2022,"Appalachian",1.67356914893617
"11809",2021,6,Jun 2021,"VT","Nitrogen",FALSE,NA,NA,"Northeast",0.641794392523364
"11810",2021,6,Jun 2021,"WA","Nitrogen",TRUE,2018,2018,"Pacific",0.231295213833333
"11811",2021,6,Jun 2021,"WI","Nitrate",FALSE,NA,NA,"Lake States",0.513991150442478
"11812",2021,6,Jun 2021,"WI","Nitrite",FALSE,NA,NA,"Lake States",0.0270127450980392
"11813",2021,6,Jun 2021,"WV","Nitrate",FALSE,NA,NA,"Appalachian",0.71
"11814",2021,6,Jun 2021,"WV","Nitrogen",FALSE,NA,NA,"Appalachian",1.04
"11815",2021,6,Jun 2021,"WY","Nitrate",TRUE,2018,2018,"Mountain",0.34
"11816",2021,7,Jul 2021,"AK","Nitrate",FALSE,NA,NA,NA,0.48
"11817",2021,7,Jul 2021,"AL","Nitrate",TRUE,2015,2015,"Southeast",0.528538461538462
"11818",2021,7,Jul 2021,"AR","Nitrate",FALSE,NA,NA,"Delta States",1.33947619047619
"11819",2021,7,Jul 2021,"AZ","Nitrate",FALSE,1972,2023,"Mountain",0.696676923076923
"11820",2021,7,Jul 2021,"AZ","Nitrite",FALSE,1972,2023,"Mountain",0.1425
"11821",2021,7,Jul 2021,"CA","Nitrogen",TRUE,1918,2018,"Pacific",0.980238095238095
"11822",2021,7,Jul 2021,"CT","Nitrate",FALSE,NA,NA,"Northeast",0.448285714285714
"11823",2021,7,Jul 2021,"GA","Nitrogen",TRUE,2012,2012,"Southeast",0.668333333333333
"11824",2021,7,Jul 2021,"IA","Nitrate",FALSE,NA,NA,"Corn Belt",1.09836065573771
"11825",2021,7,Jul 2021,"IA","Nitrite",FALSE,NA,NA,"Corn Belt",0.00983606557377049
"11826",2021,7,Jul 2021,"ID","Nitrogen",TRUE,1988,2023,"Mountain",0.3367
"11827",2021,7,Jul 2021,"KY","Nitrate",FALSE,NA,NA,"Appalachian",0.566333333333333
"11828",2021,7,Jul 2021,"KY","Nitrite",FALSE,NA,NA,"Appalachian",0.0253333333333333
"11829",2021,7,Jul 2021,"LA","Nitrate",FALSE,NA,NA,"Delta States",0.16
"11830",2021,7,Jul 2021,"MD","Nitrogen",TRUE,2002,2016,"Northeast",5.6655
"11831",2021,7,Jul 2021,"ME","Nitrate",FALSE,NA,NA,"Northeast",0.0658620689655172
"11832",2021,7,Jul 2021,"MI","Nitrate",FALSE,NA,NA,"Lake States",0.511125
"11833",2021,7,Jul 2021,"MI","Nitrogen",FALSE,NA,NA,"Lake States",1.00766666666667
"11834",2021,7,Jul 2021,"MN","Nitrogen",TRUE,2010,2010,"Lake States",1.01873333333333
"11835",2021,7,Jul 2021,"MO","Nitrogen",FALSE,NA,NA,"Corn Belt",1.80373983739837
"11836",2021,7,Jul 2021,"MS","Nitrate",FALSE,NA,NA,"Delta States",0.612
"11837",2021,7,Jul 2021,"MT","Nitrogen",TRUE,1983,2018,"Mountain",0.32
"11838",2021,7,Jul 2021,"NC","Nitrogen",TRUE,2011,2011,"Appalachian",0.84
"11839",2021,7,Jul 2021,"NM","Nitrogen",TRUE,2001,2007,"Mountain",1.775
"11840",2021,7,Jul 2021,"NV","Nitrogen",TRUE,2004,2022,"Mountain",0.45
"11841",2021,7,Jul 2021,"NY","Nitrogen",FALSE,NA,NA,"Northeast",0.485192307692308
"11842",2021,7,Jul 2021,"OK","Nitrogen",TRUE,2012,2012,"Southern Plains",1.596
"11843",2021,7,Jul 2021,"OR","Nitrogen",TRUE,1992,2021,"Pacific",0.525787234042553
"11844",2021,7,Jul 2021,"PA","Nitrogen",TRUE,1975,2012,"Northeast",1.73402250803859
"11845",2021,7,Jul 2021,"SC","Nitrate",FALSE,NA,NA,"Southeast",0.216666666666667
"11846",2021,7,Jul 2021,"SC","Nitrogen",FALSE,NA,NA,"Southeast",0.927413698630137
"11847",2021,7,Jul 2021,"SD","Nitrate",FALSE,NA,NA,"Northern Plains",0.598142857142857
"11848",2021,7,Jul 2021,"SD","Nitrite",FALSE,NA,NA,"Northern Plains",0.00693333333333333
"11849",2021,7,Jul 2021,"TN","Nitrate",FALSE,NA,NA,"Appalachian",0.400105555555556
"11850",2021,7,Jul 2021,"TN","Nitrite",FALSE,NA,NA,"Appalachian",0.03363125
"11851",2021,7,Jul 2021,"TX","Nitrogen",TRUE,1997,2009,"Southern Plains",1.32417322834646
"11852",2021,7,Jul 2021,"UT","Nitrogen",TRUE,2006,2022,"Mountain",1.5460408997955
"11853",2021,7,Jul 2021,"VA","Nitrogen",TRUE,2008,2022,"Appalachian",1.80050632911392
"11854",2021,7,Jul 2021,"VT","Nitrate",FALSE,NA,NA,"Northeast",0.081
"11855",2021,7,Jul 2021,"VT","Nitrogen",FALSE,NA,NA,"Northeast",0.763110773899848
"11856",2021,7,Jul 2021,"WA","Nitrogen",TRUE,2018,2018,"Pacific",0.1224018295
"11857",2021,7,Jul 2021,"WI","Nitrate",FALSE,NA,NA,"Lake States",0.474588235294118
"11858",2021,7,Jul 2021,"WI","Nitrite",FALSE,NA,NA,"Lake States",0.0244205882352941
"11859",2021,8,Aug 2021,"AK","Nitrate",FALSE,NA,NA,NA,0.668333333333333
"11860",2021,8,Aug 2021,"AL","Nitrate",TRUE,2015,2015,"Southeast",1.1774
"11861",2021,8,Aug 2021,"AR","Nitrate",FALSE,NA,NA,"Delta States",1.36416666666667
"11862",2021,8,Aug 2021,"AZ","Nitrate",FALSE,1972,2023,"Mountain",0.275076923076923
"11863",2021,8,Aug 2021,"AZ","Nitrite",FALSE,1972,2023,"Mountain",0.0968571428571429
"11864",2021,8,Aug 2021,"AZ","Nitrogen",FALSE,1972,2023,"Mountain",0.875
"11865",2021,8,Aug 2021,"CA","Nitrogen",TRUE,1918,2018,"Pacific",4.12609090909091
"11866",2021,8,Aug 2021,"CT","Nitrate",FALSE,NA,NA,"Northeast",0.643235294117647
"11867",2021,8,Aug 2021,"GA","Nitrogen",TRUE,2012,2012,"Southeast",0.25
"11868",2021,8,Aug 2021,"IA","Nitrate",FALSE,NA,NA,"Corn Belt",0.733333333333333
"11869",2021,8,Aug 2021,"IA","Nitrite",FALSE,NA,NA,"Corn Belt",0.05
"11870",2021,8,Aug 2021,"ID","Nitrogen",TRUE,1988,2023,"Mountain",0.429083465058824
"11871",2021,8,Aug 2021,"KS","Nitrate",FALSE,NA,NA,"Northern Plains",0.713333333333333
"11872",2021,8,Aug 2021,"MD","Nitrogen",TRUE,2002,2016,"Northeast",4.84025
"11873",2021,8,Aug 2021,"ME","Nitrate",FALSE,NA,NA,"Northeast",0.042
"11874",2021,8,Aug 2021,"MI","Nitrate",FALSE,NA,NA,"Lake States",1.04704444444444
"11875",2021,8,Aug 2021,"MI","Nitrite",FALSE,NA,NA,"Lake States",0.142
"11876",2021,8,Aug 2021,"MI","Nitrogen",FALSE,NA,NA,"Lake States",0.658
"11877",2021,8,Aug 2021,"MN","Nitrogen",TRUE,2010,2010,"Lake States",1.02372093023256
"11878",2021,8,Aug 2021,"MO","Nitrogen",FALSE,NA,NA,"Corn Belt",3.99687150837989
"11879",2021,8,Aug 2021,"MT","Nitrogen",TRUE,1983,2018,"Mountain",0.329315522205882
"11880",2021,8,Aug 2021,"NC","Nitrogen",TRUE,2011,2011,"Appalachian",0.795
"11881",2021,8,Aug 2021,"ND","Nitrite",FALSE,NA,NA,"Northern Plains",0.00567333333333333
"11882",2021,8,Aug 2021,"NH","Nitrogen",FALSE,NA,NA,"Northeast",0.343333333333333
"11883",2021,8,Aug 2021,"NM","Nitrogen",TRUE,2001,2007,"Mountain",1.93333333333333
"11884",2021,8,Aug 2021,"NV","Nitrogen",TRUE,2004,2022,"Mountain",0.411666666666667
"11885",2021,8,Aug 2021,"NY","Nitrate",FALSE,NA,NA,"Northeast",0.47
"11886",2021,8,Aug 2021,"NY","Nitrogen",FALSE,NA,NA,"Northeast",0.413095238095238
"11887",2021,8,Aug 2021,"OK","Nitrogen",TRUE,2012,2012,"Southern Plains",1.18785714285714
"11888",2021,8,Aug 2021,"OR","Nitrogen",TRUE,1992,2021,"Pacific",0.543851851851852
"11889",2021,8,Aug 2021,"PA","Nitrogen",TRUE,1975,2012,"Northeast",1.78557033248082
"11890",2021,8,Aug 2021,"SC","Nitrogen",FALSE,NA,NA,"Southeast",0.643164948453608
"11891",2021,8,Aug 2021,"SD","Nitrate",FALSE,NA,NA,"Northern Plains",0.412833333333333
"11892",2021,8,Aug 2021,"SD","Nitrite",FALSE,NA,NA,"Northern Plains",0.00495
"11893",2021,8,Aug 2021,"TN","Nitrate",FALSE,NA,NA,"Appalachian",0.491383333333333
"11894",2021,8,Aug 2021,"TN","Nitrite",FALSE,NA,NA,"Appalachian",0.0274714285714286
"11895",2021,8,Aug 2021,"TX","Nitrogen",TRUE,1997,2009,"Southern Plains",1.6684375
"11896",2021,8,Aug 2021,"UT","Nitrogen",TRUE,2006,2022,"Mountain",3.36278957915832
"11897",2021,8,Aug 2021,"VA","Nitrogen",TRUE,2008,2022,"Appalachian",1.81178014184397
"11898",2021,8,Aug 2021,"VT","Nitrate",FALSE,NA,NA,"Northeast",0.124
"11899",2021,8,Aug 2021,"VT","Nitrogen",FALSE,NA,NA,"Northeast",0.638550106609808
"11900",2021,8,Aug 2021,"WA","Nitrogen",TRUE,2018,2018,"Pacific",0.147505793166667
"11901",2021,8,Aug 2021,"WI","Nitrate",FALSE,NA,NA,"Lake States",0.491851239669422
"11902",2021,8,Aug 2021,"WI","Nitrite",FALSE,NA,NA,"Lake States",0.0271053097345133
"11903",2021,8,Aug 2021,"WV","Nitrate",FALSE,NA,NA,"Appalachian",0.89
"11904",2021,8,Aug 2021,"WV","Nitrogen",FALSE,NA,NA,"Appalachian",1.22
"11905",2021,8,Aug 2021,"WY","Nitrate",TRUE,2018,2018,"Mountain",0.28
"11906",2021,9,Sep 2021,"AL","Nitrate",TRUE,2015,2015,"Southeast",0.16775
"11907",2021,9,Sep 2021,"AR","Nitrate",FALSE,NA,NA,"Delta States",1.355
"11908",2021,9,Sep 2021,"AZ","Nitrate",FALSE,1972,2023,"Mountain",0.447
"11909",2021,9,Sep 2021,"AZ","Nitrite",FALSE,1972,2023,"Mountain",0.075
"11910",2021,9,Sep 2021,"AZ","Nitrogen",FALSE,1972,2023,"Mountain",0.616692307692308
"11911",2021,9,Sep 2021,"CA","Nitrogen",TRUE,1918,2018,"Pacific",2.42646153846154
"11912",2021,9,Sep 2021,"CO","Nitrogen",TRUE,2015,2015,"Mountain",0.52205
"11913",2021,9,Sep 2021,"CT","Nitrate",FALSE,NA,NA,"Northeast",0.586764705882353
"11914",2021,9,Sep 2021,"CT","Nitrogen",FALSE,NA,NA,"Northeast",0.995555555555556
"11915",2021,9,Sep 2021,"DE","Nitrogen",TRUE,1975,2014,"Northeast",1.1878
"11916",2021,9,Sep 2021,"GA","Nitrogen",TRUE,2012,2012,"Southeast",0.231666666666667
"11917",2021,9,Sep 2021,"IA","Nitrate",FALSE,NA,NA,"Corn Belt",0.611842105263158
"11918",2021,9,Sep 2021,"IA","Nitrite",FALSE,NA,NA,"Corn Belt",0.0509933774834437
"11919",2021,9,Sep 2021,"ID","Nitrogen",TRUE,1988,2023,"Mountain",0.2674
"11920",2021,9,Sep 2021,"KS","Nitrate",FALSE,NA,NA,"Northern Plains",0.189882352941176
"11921",2021,9,Sep 2021,"KS","Nitrite",FALSE,NA,NA,"Northern Plains",0.01
"11922",2021,9,Sep 2021,"KY","Nitrate",FALSE,NA,NA,"Appalachian",0.646
"11923",2021,9,Sep 2021,"LA","Nitrate",FALSE,NA,NA,"Delta States",0.0115
"11924",2021,9,Sep 2021,"LA","Nitrogen",FALSE,NA,NA,"Delta States",1
"11925",2021,9,Sep 2021,"MA","Nitrogen",TRUE,2007,2007,"Northeast",0.88628
"11926",2021,9,Sep 2021,"MD","Nitrogen",TRUE,2002,2016,"Northeast",3.845
"11927",2021,9,Sep 2021,"MI","Nitrate",FALSE,NA,NA,"Lake States",1.69855555555556
"11928",2021,9,Sep 2021,"MI","Nitrite",FALSE,NA,NA,"Lake States",0.07
"11929",2021,9,Sep 2021,"MI","Nitrogen",FALSE,NA,NA,"Lake States",0.376666666666667
